Label,URL,brand,name,price,rating,skin_type,ingredients,product_image
lip-treatments,https://www.sephora.com/product/gucci-baume-agrave-l-egrave-vres-lip-balm-P452738?icid2=products%20grid:p452738,Gucci,Baume à Lèvres Lip Balm,$42.00 ,126,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Octyldodecanol, Trimethylolpropane Triisostearate, Polybutene, Cera Microcristallina/Microcrystalline Wax/Cire Microcrystalline, Caprylic/Capric Triglyceride, VP/Hexadecene Copolymer, Polyethylene, VP/Eicosene Copolymer, Triisodecyl Trimellitate, Mica, Stearalkonium Bentonite, Dicalcium Phosphate, Phytosteryl Isostearate, Propylene Carbonate, Ascorbyl Palmitate, Tocopherol, BHT, Tin Oxide, [May Contain/Peut Contenir/+/-:Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Red 6 (CI 15850), Yellow 6 Lake (CI 15985), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090), Red 28 Lake (CI 45410)].",https://www.sephora.com/productimages/sku/s2310100-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/instant-light-lip-comfort-oil-P407406?icid2=products%20grid:p407406,Clarins,Lip Comfort Oil,$26.00 ,453,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Hazelnut and Organic Jojoba Oils: Help nourish, soften, and plump.
-Raspberry Oil: Helps nourish and protect.

Polyglyceryl-2 Isostearate/ Dimer Dilinoleate Copolymer, Dilinoleic Acid/Propanediol Copolymer, Simmondsia Chinensis (Jojoba) Seed Oil, Corylus Avellana (Hazel) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Fragrance, Vanillin, Tocopheryl Acetate, Ammonium Glycyrrhizate, Lithospermum Erythrorhizon Root Extract, Glycine Soja (Soybean) Oil, Diisostearyl Malate, Ci 42090/ Blue 1 Lake, Bixa Orellana Seed Oil, Tocopherol.",https://www.sephora.com/productimages/sku/s1800150-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/sephora-collection-35-lipstories-lip-balm-P460717?icid2=products%20grid:p460717,SEPHORA COLLECTION,#LIPSTORIES Lip Balm,$9.00 ,160,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Bis-Diglyceryl Polyacyladipate-2, Diisostearyl Malate, Octyldodecanol, Polybutene, Synthetic Beeswax, Polyethylene, Synthetic Fluorphlogopite, Calcium Sodium Borosilicate, CI 77891 (Titanium Dioxide), CI 77492 (Iron Oxides), Parfum (Fragrance), CI 77491 (Iron Oxides), Mangifera Indica (Mango) Seed Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, CI 15850 (Red 6), CI 15850 (Red 7 Lake), Tocopherol, Tin Oxide, CI 42090 (Blue 1 Lake), Beta-Sitosterol, Squalene.",https://www.sephora.com/productimages/sku/s2237568-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/sugar-lip-treatment-mint-rush-P442003?icid2=products%20grid:p442003,fresh,Sugar Mint Rush Freshening Lip Treatment,$24.00 ,498,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","-Duo of Time-Release Technologies: A cooling encapsulation system that triggers a minty sensation when you press your lips together.
-Sugar: A natural humectant known to prevent moisture loss.
-Oil Blend: A blend of nourishing oils that help to moisturize.

Cera Alba (Beeswax), Simmondsia Chinensis (Jojoba) Seed Oil, Ricinus Communis (Castor) Seed Oil, C10-18 Triglycerides, Hydrogenated Olive Oil Decyl Esters, Vitis Vinifera (Grape) Seed Oil, Menthyl PCA, Persea Gratissima (Avocado) Oil, Copernicia Cerifera (Carnauba) Wax, Limnanthes Alba (Meadow-foam) Seed Oil, Hydrolyzed Corn Starch Octenylsuccinate, Passiflora Incarnata Seed Oil, Sucrose Tetrastearate Triacetate, Mentha Piperita (Peppermint) Oil, Butyrospermum Parkii (Shea) Butter Extract, Euphorbia Cerifera (Candelilla) Wax, Ribes Nigrum (Black Currant) Seed Oil, Menthol, Tocopherol, Ascorbyl Tetraisopalmitate, Ascorbyl Palmitate, Aroma (Flavor), Ammonium Glycyrrhizate, BHT, Hydrated Silica, Polyglyceryl-3 Polyricinoleate, Propyl Gallate, CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), Limonene, Hexyl Cinnamal, Benzyl Salicylate, Linalool, Citral.


Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2175503-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/camellia-gold-spun-lip-balm-P413326?icid2=products%20grid:p413326,Tatcha,Camellia Gold Spun Lip Balm,$30.00 ,637,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Japanese Camellia Oil (Tsubaki): Seals in moisture and nourishes with of Vitamins A, B, D and E and nourishing Omegas 3, 6, and 9; this featherweight botanical oil is richer in oleic acid than olive oil.

Squalane (Olive Origin), Dimer Dilinoleyl Dimer Dilinoleate, Dextrin Palmitate, Fragrance (Natural), Dextrin Palmitate/Ethylhexanoate, Polyglyceryl-10 Pentaisostearate, Oryza Sativa (Rice) Germ Oil, Camellia Japonica Seed Oil, Water, Stearyl Glycyrrhetinate (Licorice Extract), Oryzanol (Rice Bran Oil Extract), Hydrogenated Lecithin (Soy Origin), Inositol (Rice Extract), Camellia Sinensis (Green Tea) Leaf Extract, Alcohol, Glycerin, Algae Extract, Gold.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s1881051-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/dior-addict-lip-sugar-scrub-P416366?icid2=products%20grid:p416366,Dior,Dior Addict Lip Sugar Scrub,$35.00 ,181,"['✔ Full\n', '✔ Sensitive\n', '✔ Normal\n', '✔ Dry\n', '✔ Combination\n', '✔ Oily\n', '✔ Natural\n']","Polyglyceryl-2 Triisostearate, Caprylic/Capric/Myristic/Stearic Triglyceride, Synthetic Beeswax, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Dimer Dilinoleyl Dimer Dilinoleate, Mangifera Indica (Mango) Seed Butter, Sucrose, Cera Microcristallina (Microcrystalline Wax), Polyethylene, C20-40 Alcohols, Ethylhexyl Palmitate, Decyloxazolidinone, Parfum (Fragrance), Luffa Cylindrica Seed Oil, Vanillin, Diisostearyl Malate, Trimethylolpropane Triisostearate, Bht, Tocopherol, Benzyl Alcohol, Limonene, Propyl Gallate, [+/- :Ci 12085 (Red 36, Red 36 Lake), Ci 15850 (Red 6, Red 7, Red 7 Lake), Ci 15985 (Yellow 6, Yellow 6 Lake), Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 45380 (Red 21, Red 21 Lake, Red 22 Lake), Ci 45410 (Red 27, Red 27 Lake, Red 28 Lake), Ci 73360 (Red 30, Red 30 Lake), Ci 77891 (Titanium Dioxide), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77742 (Manganese Violet)].",https://www.sephora.com/productimages/sku/s1916857-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/the-lip-volumizer-P444964?icid2=products%20grid:p444964,La Mer,The Lip Volumizer,$80.00 ,47,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Sensitive\n']","Copolymer, Butyrospermum Parkii (Shea Butter), Tocopheryl Acetate, Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Extract, Sesamum Indicum (Sesame) Seed Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Medicago Sativa (Alfalfa) Seed Powder, Sesamum Indicum (Sesame) Seed Powder, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Salicornia Herbacea Extract, Helianthus Annuus (Sunflower) Seedcake, Olea Europaea (Olive) Fruit Oil, Citrus Aurantifolia (Lime) Peel Extract, Helianthus Annuus (Sunflower) Seed Wax, Persea Gratissima (Avocado) Oil, Ricinus Communis (Castor) Seed Oil, Theobroma Grandiflorum Seed Butter, Cocos Nucifera (Coconut) Oil, Astrocaryum Murumuru Seed Butter, Niacin, Magnesium Gluconate, Zinc Gluconate, Calcium Gluconate, Copper Gluconate, Sodium Gluconate, Palmitoyl Tripeptide-1, Tourmaline, Malachite, Phytosphingosine, Menthyl Pca, Phytosterols, Tribehenin, Glycerin, Acetyl Glucosamine, Cholesterol, Caprylic/Capric Triglyceride, Menthoxypropanediol, Ethylhexyl Palmitate, Simethicone, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Aluminum Calcium Sodium Silicate, Calcium Carbonate, Silica, Tin Oxide, Water\Aqua\Eau, Butylene/Ethylene/Styrene Copolymer, Titanium/Titanium Dioxide, Polyethylene Terephthalate, Propylene Glycol Dicaprate, Palmitic Acid, Oleic Acid, Ethylhexyl Hydroxystearate, Sorbitan Isostearate, Glyceryl Distearate, Alcohol Denat., Hydrogenated Castor Oil, Flavor (Aroma), Linalool, Limonene, Benzyl Benzoate, Sodium Saccharin, Bht, Tocopheryl Succinate, Tetrahexyldecyl Ascorbate, Alumina, Acrylates Copolymer, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Copper Powder (Ci 77400), Red 6 (Ci 15850), Red 21 (Ci 45380), Red 27 (Ci 45410), Red 7 Lake (Ci 15850), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 (Ci 19140), Yellow 6 (Ci 15985), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)].

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.sephora.com/productimages/sku/s2237097-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/moisture-surge-lip-hydro-plump-treatment-P448559?icid2=products%20grid:p448559,CLINIQUE,Moisture Surge™ Lip Hydro-Plump Treatment,$17.50 ,99,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","Petrolatum, Polybutene, Polyglyceryl-2 Triisostearate, Hydrogenated Polyisobutene, Tocopheryl Acetate, Pvp/Hexadecene Copolymer, Silica, Hydrogenated Castor Oil, Ppg-51/Smdi Copolymer, Caprylic/Capric/Myristic/Stearic Triglyceride, Ceramide Ng, Astrocaryum Murumuru Seed Butter, Sea Whip Extract, Butyrospermum Parkii (Shea Butter), Cholesterol, Caprylyl Glycol, Caprylic/Capric Triglyceride, C12-16 Alcohols, Ethylene/Propylene/Styrene Copolymer, Tetrahexyldecyl Ascorbate, Palmitic Acid, Hydrogenated Lecithin, Butylene/Ethylene/Styrene Copolymer.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.",https://www.sephora.com/productimages/sku/s2240299-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/incredible-three-love-lip-cheek-eye-tint-stick-P458959?icid2=products%20grid:p458959,INC.redible,"Three Love Lip, Cheek and Eye Tint Stick",$12.00 ,35,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","Hydrogenated Polyisobutene, Octyldodecanol, Cera Microcristallina (Microcrystalline Wax), Copernicia Cerifera Cera (Carnauba Wax), Hydrogenated Vegetable Oil, Helianthus Annuus Seed Oil (Sunflower), Titanium Dioxide (Ci 77891), Butyrospermum Parkii Butter (Shea Butter), Fd & C Red No.40 Aluminum Lake (Ci 16035), Squalane, Phenoxyethanol, Caprylyl Glycol, Tocopheryl Acetate, Cocos Nucifera Oil (Coconut), Alumina, Aluminum Hydroxide, Aloebarbadensis Leaf Extract, Glycerin, Fd & C Blue No.1 Aluminum Lake (Ci 42090), Tocopherol.",https://www.sephora.com/productimages/sku/s2353886-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/rosebud-salve-in-a-tube-P266126?icid2=products%20grid:p266126,Rosebud Perfume Co.,Rosebud Salve in a Tube,$7.00 ,2.3K,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Aromol (7 Essential Trade Secret Rose Oils): Heals and adds an aromatic touch.
-Petrolatum: Moisturizes and protects against the elements.

Cotton Seed Oil, Aromol, Essential Oils, Petrolatum Base.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s1267418-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/lip-mask-P429724?icid2=products%20grid:p429724,SEPHORA COLLECTION,Hydrating Lip Mask,$3.00 ,279,[],"-Shea Extract of Natural Origin: Nourishes.

Water, Butylene Glycol, Glycerin, Propanediol, 1,2-Hexanediol, Olive Oil Glycereth-8 Esters, Phenoxyethanol, Arginine, Carbomer, Xanthan Gum, Allantoin, Panthenol, Sodium Saccharin, Dipotassium Glycyrrhizate, Sodium Citrate, Sodium Hyaluronate, Ethylhexylglycerin, Polysorbate 20, Disodium EDTA, Parfum (Fragrance), Tocopheryl Acetate, Butyrospermum Parkii Butter Extract (Butyrospermum Parkii (Shea Butter) Extract), Leontopodium Alpinum Extract, CI 17200 (Red 33), Sodium Benzoate, Citric Acid, Tocopherol.",https://www.sephora.com/productimages/sku/s1736164-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/coconut-lip-love-P416145?icid2=products%20grid:p416145,Kopari,Coconut Lip Glossy,$13.00 ,707,[],"-Squalane: This plant-derived oil mimics skin’s naturally occurring omega fatty acids (3 and 6) to help lock in moisture.
-Shea Butter: An emollient high in vitamins A and E to moisturize and soothe for smoother skin.
-Coconut Oil: An oil jam packed with fatty acids, vitamin E, and proteins for intense moisture.

Hydrogenated Polyisobutene, Isododecane, Cocos Nucifera (Coconut) Oil, Ethylene/Propylene/Styrene Copolymer, Flavor, Squalane, Sorbitan Oleate, Butylene/Ethylene/Styrene Copolymer, Tocopherol, Butyrospermum Parkii (Shea) Butter Extract, Tocopheryl Acetate (Vitamin E Extract).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s1918713-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/sephora-collection-lip-sleeping-mask-P467652?icid2=products%20grid:p467652,SEPHORA COLLECTION,Lip Sleeping Mask,$5.00 ,67,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Vanilla: Grown in Madagascar, vanilla is a good source of fatty acids and boasts nourishing, softening properties.

Triisostearin, Oleic/Linoleic/Linolenic Polyglycerides, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Trihydroxystearin, Silica Dimethyl Silylate, Helianthus Annuus (Sunflower) Seed Oil, Parfum (Fragrance), Saccharin, Bis-Diglyceryl Polyacyladipate-2, Octyldodecanol, CI 77947 (Zinc Oxide), Tocopherol, Vanilla Planifolia Fruit Extract, CI 19140 (Yellow 5 Lake), CI 77491 (Iron Oxides), Citric Acid.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate, aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2345189-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/rose-lip-conditioner-P398965?icid2=products%20grid:p398965,AERIN,Rose Lip Conditioner,$30.00 ,495,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Polybutene; Hydrogenated Polyisobutene; Dextrin Palmitate; Bis-Diglyceryl Polyacyladipate-2; Polydecene; Magnolia Officinalis Bark Extract; Limnanthes Alba (Meadowfoam) Seed Oil; Lecithin; Caprylyl Glycol; Simethicone; Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate; Hexylene Glycol; Fragrance (Parfum); Phenoxyethanol; [+/- Titanium Dioxide (Ci 77891); Iron Oxides (Ci 77491, Ci 77492, Ci 77499); Red 7 Lake (Ci 15850); Blue 1 Lake (Ci 42090); Manganese Violet (Ci 77742); Yellow 5 Lake (Ci 19140); Red 22 Lake (Ci 45380); Red 30 Lake (Ci 73360); Mica; Red 6 (Ci 15850); Yellow 6 Lake (Ci 15985); Carmine (Ci 75470); Bismuth Oxychloride (Ci 77163); Red 33 Lake (Ci 17200); Orange 5 (Ci 45370); Red 28 Lake (Ci 45410)].

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.sephora.com/productimages/sku/s1738640-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/huda-beauty-silk-balm-hydra-plumping-lip-balm-P459256?icid2=products%20grid:p459256,HUDA BEAUTY,Silk Balm Hydrating and Nourishing Lip Balm,$21.00 ,188,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Hydrogenated Polydecene, Polybutene, Hydrogenated Polyisobutene, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Hydrogenated Styrene/Isoprene Copolymer, Glycine Soja (Soybean) Seed Extract, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Sodium Hyaluronate, Glycyrrhiza Glabra (Licorice) Root Extract, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, Phospholipids, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Silica Dimethyl Silylate, Butylene Glycol, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol, Flavor/Aroma, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492, Ci 77491).",https://www.sephora.com/productimages/sku/s2371615-main-zoom.jpg?imwidth=315
